iter	Passed	Remaining
3215	98112	54425
3216	98142	54394
3217	98168	54361
3218	98196	54329
3219	98225	54298
3220	98252	54266
3221	98279	54233
3222	98308	54202
3223	98334	54169
3224	98360	54136
3225	98388	54104
3226	98417	54073
3227	98445	54041
3228	98473	54009
3229	98505	53979
3230	98534	53948
3231	98562	53916
3232	98589	53883
3233	98615	53851
3234	98643	53819
3235	98669	53786
3236	98698	53755
3237	98810	53768
3238	98846	53741
3239	98878	53711
3240	98908	53680
3241	98937	53649
3242	98969	53620
3243	99002	53590
3244	99033	53560
3245	99065	53530
3246	99092	53498
3247	99121	53466
3248	99148	53434
3249	99179	53404
3250	99208	53373
3251	99235	53340
3252	99263	53308
3253	99290	53276
3254	99320	53245
