iter	Passed	Remaining
1662	37088	74421
1663	37108	74395
1664	37130	74373
1665	37152	74349
1666	37173	74324
1667	37194	74299
1668	37215	74275
1669	37236	74250
1670	37257	74224
1671	37278	74201
1672	37300	74177
1673	37321	74151
1674	37342	74127
1675	37363	74102
1676	37384	74077
1677	37405	74053
1678	37427	74031
1679	37450	74009
1680	37472	73986
1681	37493	73961
1682	37514	73937
1683	37535	73911
1684	37556	73887
1685	37578	73863
1686	37598	73837
1687	37620	73813
1688	37641	73790
1689	37663	73766
1690	37684	73742
1691	37705	73717
1692	37726	73692
1693	37747	73667
1694	37768	73643
1695	37791	73621
1696	37812	73597
1697	37834	73574
1698	37855	73549
1699	37876	73524
1700	37897	73499
1701	37917	73473
1702	37938	73449
1703	37960	73425
1704	37981	73400
1705	38053	73474
1706	38074	73449
1707	38097	73428
1708	38118	73404
1709	38140	73381
1710	38162	73357
1711	38183	73333
1712	38205	73311
1713	38233	73298
1714	38260	73286
1715	38286	73270
1716	38309	73250
1717	38331	73226
1718	38352	73202
1719	38373	73178
1720	38394	73152
1721	38419	73135
1722	38442	73114
1723	38464	73091
1724	38485	73066
1725	38507	73043
1726	38528	73018
1727	38548	72992
1728	38570	72969
1729	38591	72944
1730	38640	72971
1731	38664	72952
1732	38684	72927
1733	38706	72904
1734	38727	72879
1735	38749	72855
1736	38770	72831
1737	38791	72806
1738	38812	72781
1739	38834	72758
1740	38856	72735
1741	38877	72711
1742	38898	72685
1743	38919	72661
1744	38939	72635
1745	38960	72610
1746	38982	72586
1747	39002	72561
1748	39025	72538
1749	39071	72562
1750	39114	72578
1751	39139	72559
1752	39160	72535
1753	39181	72509
1754	39201	72484
1755	39222	72459
1756	39243	72434
1757	39265	72410
1758	39285	72384
1759	39305	72358
1760	39326	72332
1761	39346	72306
1762	39368	72282
1763	39389	72258
1764	39411	72236
1765	39435	72215
1766	39455	72190
1767	39477	72166
1768	39497	72140
1769	39518	72115
1770	39539	72091
1771	39561	72067
1772	39583	72044
1773	39604	72019
1774	39625	71994
1775	39645	71969
1776	39666	71944
1777	39687	71919
1778	39708	71895
1779	39730	71871
1780	39750	71845
1781	39771	71820
1782	39792	71796
1783	39812	71770
1784	39834	71746
1785	39855	71722
1786	39876	71697
1787	39898	71673
1788	39919	71649
1789	39941	71626
1790	39963	71603
1791	39984	71578
1792	40005	71555
1793	40027	71531
1794	40048	71507
1795	40070	71483
1796	40091	71459
1797	40159	71518
1798	40184	71500
1799	40207	71479
1800	40228	71455
1801	40249	71430
1802	40270	71405
1803	40291	71380
1804	40312	71356
1805	40333	71332
1806	40355	71308
1807	40376	71284
1808	40398	71260
1809	40424	71244
1810	40445	71220
1811	40466	71196
1812	40488	71172
1813	40509	71148
1814	40529	71122
1815	40551	71098
1816	40571	71073
1817	40593	71049
1818	40614	71024
1819	40635	71000
1820	40657	70976
1821	40677	70951
1822	40698	70927
1823	40720	70903
1824	40741	70879
1825	40763	70855
1826	40784	70831
1827	40805	70806
1828	40826	70781
1829	40846	70756
1830	40868	70732
1831	40889	70709
1832	40910	70683
1833	40931	70658
1834	40952	70633
1835	40973	70610
1836	40996	70588
1837	41017	70564
1838	41038	70539
1839	41059	70515
1840	41082	70493
1841	41105	70472
1842	41126	70447
1843	41148	70425
1844	41624	71179
1845	41650	71162
1846	41672	71138
1847	41694	71114
1848	41715	71090
1849	41737	71065
1850	41758	71041
1851	41779	71015
1852	41801	70992
1853	41822	70967
1854	41843	70941
1855	41864	70917
1856	41885	70892
1857	41907	70868
1858	41928	70843
1859	41950	70819
1860	41972	70795
1861	41993	70770
1862	42014	70746
1863	42036	70722
1864	42058	70698
1865	42079	70674
1866	42101	70650
1867	42122	70625
1868	42144	70601
1869	42165	70576
1870	42187	70553
1871	42209	70529
1872	42230	70504
1873	42252	70480
1874	42273	70455
1875	42294	70429
1876	42316	70406
1877	42337	70381
1878	42358	70357
1879	42380	70333
1880	42405	70314
1881	42427	70291
1882	42449	70267
1883	42470	70243
1884	42491	70218
1885	42513	70195
1886	42534	70169
1887	42556	70146
1888	42578	70123
1889	42600	70098
1890	42664	70145
1891	42701	70145
1892	42724	70123
1893	42745	70099
1894	42767	70075
1895	42789	70051
1896	42810	70027
1897	42833	70004
1898	42855	69982
1899	42877	69958
1900	42899	69934
1901	42920	69908
1902	42941	69883
1903	42962	69858
1904	42983	69833
1905	43004	69809
1906	43025	69784
1907	43047	69759
1908	43068	69734
1909	43090	69711
1910	43114	69691
1911	43137	69669
1912	43161	69650
1913	43186	69630
1914	43209	69609
1915	43234	69591
1916	43258	69570
1917	43281	69548
1918	43305	69527
1919	43328	69506
1920	43352	69485
1921	43377	69467
1922	43406	69454
1923	43430	69434
1924	43453	69412
1925	43476	69391
1926	43498	69367
1927	43519	69342
1928	43540	69317
1929	43562	69293
1930	43583	69268
1931	43604	69244
1932	43625	69219
1933	43647	69194
1934	43669	69170
1935	43748	69237
1936	43774	69220
1937	43797	69199
1938	43818	69174
1939	43840	69150
1940	43862	69126
1941	43883	69101
1942	43905	69078
1943	43926	69053
1944	43948	69030
1945	43970	69006
1946	43991	68981
1947	44013	68957
1948	44034	68932
1949	44056	68908
1950	44078	68885
1951	44100	68861
1952	44121	68836
1953	44142	68812
1954	44164	68788
1955	44186	68764
1956	44208	68740
1957	44229	68715
1958	44250	68691
1959	44272	68666
1960	44294	68643
1961	44315	68619
1962	44336	68593
1963	44357	68569
1964	44379	68545
1965	44404	68526
1966	44426	68503
1967	44447	68478
1968	44469	68454
1969	44490	68429
1970	44511	68404
1971	44533	68381
1972	44554	68356
1973	44576	68332
1974	44597	68307
1975	44619	68283
1976	44641	68259
1977	44662	68236
1978	44684	68211
1979	44706	68188
1980	44727	68163
1981	44777	68182
1982	44829	68205
1983	44852	68182
1984	44872	68156
1985	44894	68132
1986	44915	68108
1987	44937	68084
1988	44958	68059
1989	44979	68034
1990	45002	68012
1991	45024	67989
1992	45046	67965
1993	45067	67940
1994	45089	67916
1995	45110	67891
1996	45131	67867
1997	45153	67843
1998	45175	67819
1999	45197	67796
2000	45219	67773
2001	45240	67748
2002	45262	67723
2003	45283	67699
2004	45304	67674
2005	45326	67650
2006	45347	67626
2007	45369	67602
2008	45392	67580
2009	45415	67557
2010	45437	67534
2011	45460	67512
2012	45481	67487
2013	45502	67462
2014	45524	67439
2015	45545	67415
2016	45567	67390
2017	45588	67366
2018	45609	67341
2019	45631	67317
2020	45652	67292
2021	45674	67268
2022	45695	67244
2023	45716	67220
2024	45738	67196
2025	45760	67172
2026	45781	67148
2027	45803	67124
2028	45886	67190
2029	45912	67172
2030	45934	67148
2031	45955	67123
2032	45977	67099
2033	45998	67075
2034	46019	67050
2035	46041	67026
2036	46062	67001
2037	46083	66977
2038	46105	66953
2039	46126	66928
2040	46147	66903
2041	46169	66879
2042	46190	66855
2043	46212	66831
2044	46233	66806
2045	46253	66781
2046	46275	66756
2047	46297	66733
2048	46319	66710
2049	46341	66686
2050	46362	66661
2051	46386	66641
2052	46407	66616
2053	46429	66593
2054	46451	66568
2055	46477	66550
2056	46504	66535
2057	46528	66514
2058	46552	66494
2059	46575	66471
2060	46596	66447
2061	46618	66423
2062	46638	66397
2063	46660	66373
2064	46682	66349
2065	46704	66326
2066	46725	66302
2067	46747	66278
2068	46768	66253
2069	46789	66227
2070	46811	66205
2071	46832	66180
2072	46853	66155
2073	46935	66216
2074	46959	66196
2075	46982	66173
2076	47004	66149
2077	47026	66126
2078	47047	66101
2079	47069	66078
2080	47091	66054
2081	47112	66029
2082	47133	66005
2083	47155	65981
2084	47177	65957
2085	47200	65935
2086	47221	65911
2087	47243	65887
2088	47265	65864
2089	47286	65839
2090	47308	65815
2091	47329	65791
2092	47351	65766
2093	47373	65743
2094	47397	65722
2095	47418	65698
2096	47440	65674
2097	47461	65650
2098	47483	65626
2099	47504	65601
2100	47526	65577
2101	47547	65552
2102	47568	65528
2103	47589	65503
2104	47612	65480
2105	47634	65457
2106	47655	65432
2107	47676	65408
2108	47697	65383
2109	47718	65359
2110	47740	65335
2111	47762	65312
2112	47784	65288
2113	47806	65264
2114	47827	65240
2115	47848	65215
2116	47870	65192
2117	47892	65167
2118	47913	65143
2119	47962	65157
2120	48021	65183
2121	48042	65159
2122	48064	65134
2123	48085	65110
2124	48107	65086
2125	48129	65063
2126	48151	65039
2127	48172	65015
2128	48193	64990
2129	48215	64966
2130	48236	64941
2131	48257	64916
2132	48279	64893
2133	48300	64868
2134	48322	64844
2135	48343	64819
2136	48365	64796
2137	48389	64775
2138	48410	64750
2139	48431	64726
2140	48453	64703
2141	48475	64678
2142	48496	64654
2143	48517	64629
2144	48538	64605
2145	48559	64580
2146	48581	64556
2147	48602	64531
2148	48623	64506
2149	48644	64482
2150	48666	64459
2151	48688	64435
2152	48710	64411
2153	48731	64387
2154	48752	64362
2155	48773	64338
2156	48795	64313
2157	48817	64291
2158	48839	64267
2159	48860	64242
2160	48882	64219
2161	48904	64195
2162	48926	64171
2163	48947	64147
2164	48968	64122
2165	48989	64098
2166	49051	64126
2167	49093	64129
2168	49114	64105
2169	49136	64081
2170	49158	64057
2171	49180	64033
2172	49203	64011
2173	49224	63986
2174	49245	63962
2175	49267	63938
2176	49289	63915
2177	49310	63890
2178	49333	63868
2179	49355	63844
2180	49378	63823
2181	49400	63799
2182	49422	63775
2183	49443	63751
2184	49466	63728
2185	49488	63705
2186	49509	63681
2187	49531	63657
2188	49552	63632
2189	49573	63608
2190	49595	63584
2191	49616	63559
2192	49637	63535
2193	49682	63540
2194	49711	63526
2195	49737	63507
2196	49761	63487
2197	49784	63465
2198	49808	63444
2199	49830	63420
2200	49855	63401
2201	49881	63382
2202	49905	63361
2203	49928	63339
2204	49950	63315
2205	49975	63296
2206	49999	63275
2207	50023	63253
2208	50045	63231
2209	50070	63211
2210	50157	63269
2211	50169	63233
2212	50195	63215
2213	50217	63191
2214	50240	63168
2215	50262	63145
2216	50284	63122
2217	50306	63098
2218	50329	63076
2219	50352	63053
2220	50374	63030
2221	50397	63008
2222	50420	62986
2223	50444	62965
2224	50466	62941
2225	50489	62919
2226	50513	62898
2227	50534	62873
2228	50558	62851
2229	50581	62830
2230	50604	62808
2231	50626	62784
2232	50648	62760
2233	50671	62738
2234	50693	62714
2235	50704	62677
2236	50728	62656
2237	50750	62632
2238	50771	62608
2239	50793	62584
2240	50815	62560
2241	50836	62536
2242	50858	62513
2243	50880	62489
2244	50902	62466
2245	50926	62445
2246	50948	62422
2247	50971	62399
2248	50994	62376
2249	51016	62353
2250	51038	62329
2251	51061	62307
2252	51084	62284
2253	51106	62262
2254	51129	62239
2255	51181	62252
2256	51240	62274
2257	51264	62252
2258	51287	62230
2259	51297	62192
2260	51318	62167
2261	51340	62143
2262	51364	62123
2263	51385	62098
2264	51405	62072
2265	51426	62047
2266	51447	62022
2267	51469	61999
2268	51490	61975
2269	51512	61951
2270	51535	61928
2271	51557	61905
2272	51578	61881
2273	51600	61856
2274	51620	61831
2275	51642	61807
2276	51663	61783
2277	51684	61758
2278	51706	61734
2279	51727	61709
2280	51748	61684
2281	51769	61660
2282	51790	61636
2283	51811	61611
2284	51833	61587
2285	51855	61563
2286	51875	61538
2287	51897	61514
2288	51919	61491
2289	51941	61468
2290	51963	61444
2291	51986	61422
2292	52008	61398
2293	52031	61376
2294	52054	61354
2295	52078	61332
2296	52102	61311
2297	52123	61287
2298	52147	61265
2299	52170	61243
2300	52191	61218
2301	52212	61194
2302	52293	61239
2303	52319	61220
2304	52341	61197
2305	52366	61177
2306	52387	61152
2307	52410	61130
2308	52420	61093
2309	52443	61070
2310	52467	61049
2311	52490	61026
2312	52500	60989
2313	52522	60965
2314	52546	60944
2315	52570	60923
2316	52594	60902
2317	52615	60878
2318	52637	60854
2319	52659	60830
2320	52681	60806
2321	52704	60784
2322	52725	60759
2323	52746	60735
2324	52768	60711
2325	52789	60687
2326	52811	60663
2327	52832	60639
2328	52854	60615
2329	52878	60594
2330	52903	60574
2331	52926	60552
2332	52948	60528
2333	52971	60506
2334	52994	60484
2335	53016	60460
2336	53039	60437
2337	53061	60414
2338	53083	60391
2339	53104	60367
2340	53125	60342
2341	53148	60319
2342	53171	60297
2343	53193	60273
2344	53214	60248
2345	53235	60224
2346	53257	60201
2347	53278	60176
2348	53328	60184
2349	53388	60204
2350	53412	60182
2351	53433	60158
2352	53455	60134
2353	53475	60109
2354	53497	60085
2355	53518	60061
2356	53533	60029
2357	53553	60004
2358	53576	59981
2359	53598	59957
2360	53619	59933
2361	53641	59909
2362	53663	59886
2363	53688	59865
2364	53711	59843
2365	53735	59822
2366	53758	59799
2367	53780	59776
2368	53803	59754
2369	53826	59731
2370	53848	59708
2371	53871	59685
2372	53892	59661
2373	53914	59637
2374	53936	59613
2375	53958	59590
2376	53980	59566
2377	54001	59542
2378	54024	59519
2379	54047	59497
2380	54070	59475
2381	54093	59452
2382	54115	59429
2383	54139	59407
2384	54162	59385
2385	54184	59362
2386	54205	59337
2387	54227	59314
2388	54249	59290
2389	54270	59265
2390	54292	59242
2391	54313	59217
2392	54335	59194
2393	54358	59172
2394	54442	59216
2395	54473	59202
2396	54498	59181
2397	54522	59160
2398	54545	59137
2399	54566	59114
2400	54590	59092
2401	54612	59069
2402	54635	59046
2403	54657	59023
2404	54680	58999
2405	54701	58975
2406	54722	58951
2407	54746	58929
2408	54769	58906
2409	54790	58882
2410	54816	58863
2411	54844	58846
2412	54871	58827
2413	54895	58806
2414	54918	58783
2415	54940	58760
2416	54995	58772
2417	55017	58748
2418	55038	58724
2419	55060	58700
2420	55082	58677
2421	55104	58653
2422	55125	58629
2423	55146	58604
2424	55169	58581
2425	55192	58559
2426	55213	58535
2427	55234	58510
2428	55255	58486
2429	55277	58462
2430	55299	58438
2431	55321	58415
2432	55345	58393
2433	55366	58369
2434	55388	58345
2435	55409	58320
2436	55431	58297
2437	55509	58333
2438	55538	58316
2439	55561	58294
2440	55583	58270
2441	55605	58247
2442	55627	58222
2443	55649	58199
2444	55671	58176
2445	55693	58152
2446	55715	58128
2447	55737	58105
2448	55758	58081
2449	55780	58057
2450	55803	58034
2451	55824	58009
2452	55845	57985
2453	55867	57961
2454	55888	57937
2455	55910	57913
2456	55931	57889
2457	55952	57864
2458	55974	57840
2459	55994	57815
2460	56016	57792
2461	56038	57768
2462	56060	57745
2463	56083	57722
2464	56106	57699
2465	56128	57675
2466	56152	57654
2467	56174	57631
2468	56196	57608
2469	56219	57585
2470	56241	57562
2471	56263	57537
2472	56285	57514
2473	56306	57490
2474	56332	57470
2475	56354	57446
2476	56376	57423
2477	56398	57400
2478	56421	57376
2479	56443	57353
2480	56465	57330
2481	56487	57306
2482	56510	57284
2483	56604	57333
2484	56632	57316
2485	56654	57292
2486	56675	57268
2487	56697	57244
2488	56718	57220
2489	56739	57195
2490	56761	57171
2491	56783	57148
2492	56794	57113
2493	56817	57090
2494	56839	57067
2495	56862	57044
2496	56884	57021
2497	56907	56998
2498	56929	56975
2499	56951	56951
2500	56973	56927
2501	56994	56903
2502	57015	56879
2503	57037	56854
2504	57058	56830
2505	57080	56806
2506	57100	56781
2507	57123	56759
2508	57145	56735
2509	57167	56712
2510	57190	56689
2511	57212	56666
2512	57234	56642
2513	57255	56618
2514	57280	56597
2515	57301	56572
2516	57322	56548
2517	57344	56524
2518	57365	56500
2519	57390	56479
2520	57414	56457
2521	57442	56440
2522	57468	56420
2523	57492	56399
2524	57516	56377
2525	57539	56355
2526	57562	56332
2527	57616	56339
2528	57687	56364
2529	57714	56345
2530	57737	56322
2531	57760	56300
2532	57782	56277
2533	57803	56252
2534	57826	56229
2535	57848	56206
2536	57870	56182
2537	57893	56160
2538	57919	56139
2539	57941	56116
2540	57967	56096
2541	57988	56072
2542	58011	56049
2543	58033	56025
2544	58054	56001
2545	58076	55977
2546	58097	55953
2547	58121	55931
2548	58144	55908
2549	58166	55884
2550	58187	55860
2551	58196	55824
2552	58217	55800
2553	58239	55777
2554	58262	55753
2555	58284	55730
2556	58309	55710
2557	58332	55687
2558	58376	55684
2559	58400	55662
2560	58421	55638
2561	58444	55615
2562	58464	55590
2563	58487	55567
2564	58509	55544
2565	58531	55520
2566	58545	55489
2567	58566	55465
2568	58587	55440
2569	58609	55416
2570	58630	55391
2571	58651	55367
2572	58734	55401
2573	58761	55382
2574	58785	55361
2575	58808	55338
2576	58830	55314
2577	58851	55290
2578	58873	55266
2579	58895	55243
2580	58916	55218
2581	58938	55194
2582	58960	55171
2583	58981	55146
2584	59002	55122
2585	59023	55097
2586	59044	55073
2587	59065	55049
2588	59087	55024
2589	59108	55000
2590	59129	54976
2591	59174	54974
2592	59197	54950
2593	59219	54927
2594	59243	54905
2595	59265	54881
2596	59286	54857
2597	59310	54835
2598	59334	54813
2599	59356	54790
2600	59379	54767
2601	59402	54745
2602	59425	54722
2603	59447	54699
2604	59469	54675
2605	59491	54651
2606	59512	54627
2607	59534	54603
2608	59556	54579
2609	59577	54555
2610	59599	54531
2611	59620	54507
2612	59641	54483
2613	59663	54459
2614	59684	54435
2615	59706	54411
2616	59727	54387
2617	59776	54387
2618	59848	54409
2619	59874	54389
2620	59896	54366
2621	59919	54343
2622	59941	54319
2623	59963	54296
2624	59978	54266
2625	60000	54242
2626	60022	54218
2627	60043	54194
2628	60065	54170
2629	60087	54147
2630	60108	54122
2631	60130	54099
2632	60151	54074
2633	60172	54050
2634	60193	54025
2635	60214	54001
2636	60236	53977
2637	60257	53953
2638	60281	53931
2639	60302	53907
2640	60324	53882
2641	60345	53859
2642	60367	53835
2643	60390	53812
2644	60413	53790
2645	60437	53768
2646	60460	53745
2647	60482	53721
2648	60506	53699
2649	60528	53676
2650	60551	53653
2651	60572	53629
2652	60593	53604
2653	60614	53579
2654	60635	53556
2655	60656	53531
2656	60677	53507
2657	60698	53482
2658	60719	53457
2659	60741	53434
2660	60763	53410
2661	60784	53386
2662	60805	53362
2663	60827	53338
2664	60912	53369
2665	60943	53354
2666	60967	53332
2667	60990	53309
2668	61011	53285
2669	61033	53261
2670	61056	53238
2671	61078	53215
2672	61099	53190
2673	61121	53167
2674	61143	53143
2675	61165	53119
2676	61187	53096
2677	61209	53072
2678	61230	53048
2679	61251	53023
2680	61273	52999
2681	61294	52975
2682	61315	52951
2683	61337	52927
2684	61357	52902
2685	61381	52880
2686	61402	52855
2687	61422	52831
2688	61444	52807
2689	61465	52782
2690	61486	52758
2691	61507	52733
2692	61551	52729
2693	61573	52705
2694	61594	52680
2695	61616	52657
2696	61637	52633
2697	61658	52608
2698	61679	52584
2699	61705	52563
2700	61729	52541
2701	61753	52520
2702	61778	52499
2703	61800	52475
2704	61821	52451
2705	61844	52428
2706	61866	52404
2707	61888	52380
2708	61909	52357
2709	62001	52392
2710	62028	52373
2711	62052	52351
2712	62073	52326
2713	62094	52302
2714	62116	52278
2715	62138	52254
2716	62159	52230
2717	62180	52206
2718	62201	52181
2719	62222	52157
2720	62243	52133
2721	62265	52109
2722	62285	52083
2723	62306	52059
2724	62327	52035
2725	62349	52011
2726	62370	51986
2727	62391	51962
2728	62413	51938
2729	62434	51914
2730	62455	51890
2731	62476	51865
2732	62497	51840
2733	62518	51816
2734	62538	51791
2735	62560	51767
2736	62581	51743
2737	62602	51718
2738	62623	51694
2739	62644	51670
2740	62666	51646
2741	62687	51621
2742	62707	51597
2743	62728	51572
2744	62749	51548
2745	62771	51524
2746	62792	51500
2747	62813	51475
2748	62833	51450
2749	62855	51426
2750	62876	51402
2751	62898	51379
2752	62924	51358
2753	62945	51334
2754	62967	51310
2755	62988	51286
2756	63010	51262
2757	63127	51317
2758	63151	51294
2759	63175	51272
2760	63200	51251
2761	63221	51227
2762	63241	51202
2763	63263	51178
2764	63284	51154
2765	63305	51129
2766	63328	51106
2767	63349	51082
2768	63370	51058
2769	63392	51034
2770	63412	51009
2771	63433	50984
2772	63454	50960
2773	63475	50936
2774	63496	50911
2775	63517	50887
2776	63538	50863
2777	63560	50838
2778	63582	50815
2779	63603	50791
2780	63624	50766
2781	63645	50742
2782	63666	50718
2783	63681	50689
2784	63703	50665
2785	63726	50642
2786	63748	50619
2787	63770	50595
2788	63792	50572
2789	63813	50547
2790	63834	50523
2791	63855	50499
2792	63876	50474
2793	63897	50450
2794	63918	50425
2795	63939	50401
2796	63961	50377
2797	63982	50353
2798	64002	50328
2799	64024	50304
2800	64045	50280
2801	64067	50257
2802	64088	50232
2803	64183	50266
2804	64210	50246
2805	64233	50223
2806	64256	50200
2807	64277	50176
2808	64297	50151
2809	64319	50128
2810	64340	50103
2811	64361	50079
2812	64382	50054
2813	64425	50047
2814	64447	50024
2815	64468	50000
2816	64489	49975
2817	64511	49951
2818	64532	49927
2819	64552	49902
2820	64574	49878
2821	64595	49854
2822	64617	49830
2823	64640	49807
2824	64662	49784
2825	64682	49759
2826	64704	49735
2827	64725	49711
2828	64747	49687
2829	64769	49664
2830	64792	49641
2831	64813	49617
2832	64834	49592
2833	64856	49568
2834	64878	49545
2835	64899	49521
2836	64920	49497
2837	64941	49472
2838	64962	49448
2839	64983	49423
2840	65004	49399
2841	65025	49375
2842	65048	49352
2843	65068	49327
2844	65089	49303
2845	65111	49279
2846	65132	49255
2847	65154	49231
2848	65174	49207
2849	65271	49240
2850	65300	49221
2851	65325	49200
2852	65349	49178
2853	65370	49154
2854	65391	49129
2855	65413	49105
2856	65433	49080
2857	65455	49057
2858	65478	49034
2859	65499	49009
2860	65519	48985
2861	65541	48961
2862	65595	48961
2863	65615	48937
2864	65638	48913
2865	65659	48889
2866	65680	48864
2867	65701	48840
2868	65722	48816
2869	65743	48791
2870	65767	48770
2871	65788	48745
2872	65811	48723
2873	65833	48699
2874	65854	48675
2875	65875	48650
2876	65897	48626
2877	65917	48602
2878	65939	48578
2879	65960	48554
2880	65981	48529
2881	66001	48504
2882	66022	48480
2883	66043	48456
2884	66064	48431
2885	66086	48408
2886	66107	48384
2887	66128	48359
2888	66150	48336
2889	66171	48312
2890	66192	48287
2891	66212	48263
2892	66234	48239
2893	66255	48214
2894	66305	48211
2895	66384	48229
2896	66416	48213
2897	66438	48190
2898	66460	48166
2899	66481	48141
2900	66502	48117
2901	66523	48093
2902	66545	48069
2903	66567	48045
2904	66588	48021
2905	66608	47996
2906	66630	47973
2907	66651	47948
2908	66672	47924
2909	66693	47899
2910	66713	47875
2911	66735	47851
2912	66756	47827
2913	66778	47803
2914	66798	47778
2915	66821	47755
2916	66843	47732
2917	66863	47707
2918	66885	47683
2919	66907	47660
2920	66928	47636
2921	66950	47612
2922	66971	47588
2923	66993	47564
2924	67014	47540
2925	67034	47515
2926	67055	47490
2927	67076	47466
2928	67098	47442
2929	67120	47419
2930	67140	47394
2931	67162	47371
2932	67184	47347
2933	67205	47323
2934	67226	47299
2935	67247	47274
2936	67269	47250
2937	67290	47227
2938	67311	47203
2939	67332	47178
2940	67353	47154
2941	67786	47418
2942	67835	47413
2943	67859	47390
2944	67882	47367
2945	67904	47344
2946	67925	47319
2947	67946	47295
2948	67968	47271
2949	67989	47246
2950	68010	47222
2951	68031	47197
2952	68053	47174
2953	68074	47150
2954	68096	47125
2955	68118	47101
2956	68138	47077
2957	68160	47053
2958	68182	47029
2959	68202	47004
2960	68225	46981
2961	68248	46958
2962	68292	46949
2963	68325	46933
2964	68350	46911
2965	68375	46889
2966	68405	46871
2967	68429	46849
2968	68454	46827
2969	68478	46805
2970	68500	46781
2971	68521	46756
2972	68542	46732
2973	68564	46708
2974	68586	46685
2975	68609	46661
2976	68629	46636
2977	68651	46612
2978	68672	46588
2979	68694	46564
2980	68716	46541
2981	68738	46517
2982	68759	46492
2983	68781	46469
2984	68803	46445
2985	68898	46470
2986	68924	46449
2987	68947	46426
2988	68969	46402
2989	68990	46378
2990	69011	46353
2991	69032	46329
2992	69052	46304
2993	69073	46280
2994	69094	46255
2995	69115	46230
2996	69136	46206
2997	69157	46181
2998	69178	46157
2999	69199	46132
3000	69221	46109
3001	69242	46084
3002	69265	46061
3003	69287	46037
3004	69308	46013
3005	69329	45989
3006	69351	45965
3007	69372	45940
3008	69395	45917
3009	69416	45893
3010	69437	45868
3011	69459	45844
3012	69480	45820
3013	69501	45796
3014	69522	45772
3015	69545	45748
3016	69567	45725
3017	69589	45701
3018	69610	45676
3019	69632	45653
3020	69655	45629
3021	69676	45605
3022	69698	45581
3023	69719	45557
3024	69740	45533
3025	69762	45509
3026	69783	45484
3027	69805	45461
3028	69828	45437
3029	69849	45413
3030	69875	45392
3031	69929	45389
3032	70015	45407
3033	70041	45386
3034	70062	45361
3035	70086	45339
3036	70108	45315
3037	70129	45291
3038	70152	45267
3039	70174	45244
3040	70195	45219
3041	70217	45195
3042	70231	45167
3043	70255	45144
3044	70278	45121
3045	70301	45098
3046	70325	45075
3047	70348	45052
3048	70371	45029
3049	70393	45005
3050	70417	44983
3051	70440	44960
3052	70463	44937
3053	70486	44913
3054	70508	44889
3055	70529	44865
3056	70550	44841
3057	70573	44817
3058	70596	44794
3059	70617	44770
3060	70638	44746
3061	70660	44722
3062	70683	44699
3063	70707	44676
3064	70729	44653
3065	70744	44624
3066	70765	44600
3067	70790	44578
3068	70814	44555
3069	70837	44532
3070	70860	44509
3071	70882	44486
3072	70904	44462
3073	70915	44431
3074	70937	44407
3075	70961	44385
3076	70984	44362
3077	71098	44396
3078	71124	44374
3079	71146	44351
3080	71167	44326
3081	71188	44302
3082	71211	44279
3083	71233	44255
3084	71256	44231
3085	71278	44208
3086	71301	44184
3087	71322	44160
3088	71347	44138
3089	71374	44118
3090	71401	44097
3091	71427	44076
3092	71449	44052
3093	71470	44028
3094	71493	44004
3095	71514	43980
3096	71535	43956
3097	71559	43933
3098	71582	43910
3099	71609	43889
3100	71634	43867
3101	71660	43846
3102	71683	43823
3103	71706	43799
3104	71730	43777
3105	71754	43755
3106	71776	43731
3107	71798	43707
3108	71819	43683
3109	71839	43658
3110	71861	43634
3111	71883	43610
3112	71904	43586
3113	71927	43563
3114	71950	43540
3115	71972	43516
3116	71996	43493
3117	72018	43469
3118	72040	43445
3119	72063	43422
3120	72166	43448
3121	72197	43429
3122	72223	43408
3123	72248	43385
3124	72271	43362
3125	72291	43337
3126	72313	43313
3127	72334	43289
3128	72354	43265
3129	72376	43240
3130	72397	43216
3131	72419	43192
3132	72441	43168
3133	72462	43144
3134	72484	43120
3135	72504	43095
3136	72525	43071
3137	72546	43046
3138	72567	43022
3139	72589	42999
3140	72612	42975
3141	72634	42951
3142	72655	42927
3143	72680	42905
3144	72702	42881
3145	72725	42858
3146	72747	42834
3147	72768	42810
3148	72789	42786
3149	72810	42761
3150	72831	42737
3151	72852	42713
3152	72873	42688
3153	72887	42660
3154	72909	42636
3155	72930	42612
3156	72950	42587
3157	72971	42563
3158	72992	42538
3159	73013	42514
3160	73034	42489
3161	73056	42466
3162	73079	42442
3163	73100	42418
3164	73123	42395
3165	73146	42372
3166	73166	42347
3167	73268	42369
3168	73294	42348
3169	73320	42326
3170	73341	42302
3171	73362	42278
3172	73383	42254
3173	73404	42229
3174	73426	42205
3175	73448	42181
3176	73471	42158
3177	73528	42154
3178	73551	42131
3179	73574	42108
3180	73595	42084
3181	73617	42060
3182	73639	42036
3183	73661	42012
3184	73681	41987
3185	73702	41963
3186	73724	41939
3187	73746	41916
3188	73768	41892
3189	73789	41868
3190	73811	41844
3191	73832	41819
3192	73853	41795
3193	73874	41771
3194	73895	41746
3195	73916	41722
3196	73937	41698
3197	73957	41673
3198	73979	41649
3199	74001	41625
3200	74022	41601
3201	74044	41577
3202	74065	41553
3203	74086	41529
3204	74107	41504
3205	74128	41480
3206	74142	41452
3207	74162	41427
3208	74183	41403
3209	74205	41379
3210	74225	41354
3211	74245	41329
3212	74297	41322
3213	74376	41330
3214	74401	41308
3215	74423	41284
